id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label
36490,0.080245,tcp,-,FIN,62,62,3702,48710,1532.805723,31,29,363187.7188,4777867.5,7,24,1.354831,1.306246,89.201631,87.148643,255,901975205,902278073,255,0.00068,0.000563,0.000117,60,786,0,0,5,0,4,1,1,1,0,0,0,3,6,0,Normal,0
36578,0.040984,tcp,-,FIN,60,62,3598,48710,2952.371584,31,29,690806.125,9354870,7,24,0.713596,0.673817,47.208026,48.404521,255,4071556673,4071852316,255,0.00069,0.000554,0.000136,60,786,0,0,7,0,4,1,1,1,0,0,0,3,5,0,Normal,0
36665,0.001008,udp,dns,CON,2,2,146,178,2976.1905,31,29,579365.0625,706349.1875,0,0,0.006,0.004,0,0,0,0,0,0,0,0,0,73,89,0,0,3,0,2,3,1,1,0,0,0,7,2,0,Normal,0
36753,0.055926,tcp,-,FIN,52,54,3182,39076,1877.480996,31,29,446447.0938,5486250,7,20,1.11198,1.065596,74.429315,73.129439,255,4011740058,4016213130,255,0.000625,0.000506,0.000119,61,724,0,0,5,0,4,1,1,2,0,0,0,4,4,0,Normal,0
36841,1.118074,tcp,http,FIN,14,18,1684,10168,27.726249,31,29,11190.67188,68718.16406,3,5,85.974613,65.739294,8820.48371,7723.022637,255,1574495351,1575498351,255,0.000632,0.0005,0.000132,120,565,1,3924,2,0,2,1,1,3,0,0,1,6,5,0,Normal,0
36929,0.00532,udp,-,CON,4,4,568,320,1315.789475,31,29,640601.5,360902.25,0,0,1.13,1.297,1.588164,1.82575,0,0,0,0,0,0,0,142,80,0,0,4,0,6,1,1,3,0,0,0,8,6,0,Normal,0
37016,1.049207,tcp,ftp,FIN,52,54,2934,3742,100.075584,31,29,21944.19336,28005.91406,11,15,20.562824,19.787303,1517.510794,54.047945,255,1107011301,3255598555,255,0.00063,0.000479,0.000151,56,69,0,0,1,0,4,1,1,4,1,1,0,4,1,0,Normal,0
37104,0.001078,udp,dns,CON,2,2,146,178,2782.931502,31,29,541744,660482.4375,0,0,0.006,0.007,0,0,0,0,0,0,0,0,0,73,89,0,0,1,0,4,1,1,1,0,0,0,4,2,0,Normal,0
37192,0.001756,udp,-,CON,4,4,544,304,3986.332612,31,29,1858770,1038724.375,0,0,0.461667,0.239333,0.645824,0.335639,0,0,0,0,0,0,0,136,76,0,0,6,0,4,1,1,3,0,0,0,3,7,0,Normal,0
37279,0.09683,tcp,-,FIN,68,66,4030,57370,1373.541216,31,29,328080.125,4668057.5,7,27,1.462424,1.482123,89.081391,89.715194,255,1299527827,3472806364,255,0.000621,0.000488,0.000133,59,869,0,0,8,0,4,1,1,3,0,0,0,4,5,0,Normal,0
37367,16.323555,tcp,-,FIN,458,858,25680,1094788,80.558432,31,29,12558.04883,535919.0625,38,390,35.718095,19.046722,14663.50132,10682.06138,255,409466496,440377380,255,0.000614,0.000495,0.000119,56,1276,0,0,5,0,4,1,1,5,0,0,0,1,9,0,Normal,0
37455,0.000011,udp,-,INT,2,0,1064,0,90909.0902,254,0,386909088,0,0,0,0.011,0,0,0,0,0,0,0,0,0,0,532,0,0,0,20,2,9,9,1,20,0,0,0,9,20,0,Normal,0
37543,14.967093,tcp,-,FIN,442,858,24848,1094788,86.790398,31,29,13251.4707,584489.1875,38,390,34.170645,17.463966,459.247719,10401.9497,255,2931565176,2993604011,255,0.000594,0.000474,0.00012,56,1276,0,0,13,0,3,2,1,7,0,0,0,6,10,0,Normal,0
37630,0.142016,tcp,-,FIN,60,62,3598,48710,852.016713,31,29,199357.8281,2699696,7,24,2.401322,2.319213,139.774144,135.854176,255,2334138102,184840442,255,0.000653,0.000535,0.000118,60,786,0,0,3,0,2,1,1,1,0,0,0,4,4,0,Normal,0
37718,0.001062,udp,dns,CON,2,2,146,178,2824.858614,31,29,549905.8125,670433.125,0,0,0.01,0.007,0,0,0,0,0,0,0,0,0,73,89,0,0,1,0,2,1,1,1,0,0,0,2,2,0,Normal,0
37806,1.004769,tcp,http,FIN,12,18,1580,10168,28.862356,31,29,11536.98047,76467.32813,3,5,91.305818,59.071116,9528.984293,7675.601983,255,1864560526,1865589952,255,0.000692,0.000556,0.000136,132,565,1,0,2,0,2,2,1,1,0,0,1,2,3,0,Normal,0
37893,1.020093,tcp,-,FIN,46,52,3640,19084,95.089373,31,29,27926.86719,146786.625,11,15,22.661022,19.989529,1579.404741,1486.791921,255,2373484244,2373789521,255,0.000764,0.000618,0.000146,79,367,0,0,6,0,2,1,1,1,0,0,0,3,5,0,Normal,0
37981,0.339548,tcp,ftp-data,FIN,6,8,320,1946,38.286193,31,29,6290.71582,40123.92969,1,2,67.8078,48.118285,4744.926565,117.472313,255,823907581,1072906516,255,0.003488,0.002717,0.000771,53,243,0,0,2,0,2,1,1,4,0,0,0,2,2,0,Normal,0
38069,0.001065,udp,dns,CON,2,2,146,178,2816.901513,31,29,548356.8125,668544.625,0,0,0.009,0.007,0,0,0,0,0,0,0,0,0,73,89,0,0,3,0,1,1,1,3,0,0,0,1,3,0,Normal,0
38157,0.047348,tcp,ftp-data,FIN,6,8,320,1946,274.562811,31,29,45112.78125,287741.8125,1,2,9.4078,6.692,656.173802,16.083789,255,3147498059,1017668315,255,0.000625,0.0005,0.000125,53,243,0,0,3,0,1,1,1,4,0,0,0,4,3,0,Normal,0
38244,0.346022,tcp,-,FIN,50,52,3848,19084,291.888947,31,29,87208.32813,432735.4688,11,15,7.201583,6.773726,829.773862,805.038808,255,3811686592,1662323491,255,0.000672,0.000561,0.000111,77,367,0,0,5,0,1,1,1,2,0,0,0,1,7,0,Normal,0
38332,0.001073,udp,dns,CON,2,2,146,178,2795.899292,31,29,544268.375,663560.125,0,0,0.01,0.007,0,0,0,0,0,0,0,0,0,73,89,0,0,3,0,2,1,1,1,0,0,0,1,2,0,Normal,0
38420,0.000076,udp,-,INT,2,0,503,0,13157.89532,64,0,26526316,0,0,0,0.076,0,0,0,0,0,0,0,0,0,0,252,0,0,0,20,0,20,20,20,20,0,0,0,20,20,0,Normal,0
38507,1.011161,tcp,http,FIN,14,18,1684,10168,30.657829,31,29,12373.89551,75983.94531,3,5,77.755151,59.444706,8761.927699,7675.373362,255,4044521994,1900630454,255,0.000716,0.000591,0.000125,120,565,1,3924,1,0,3,1,1,3,0,0,1,2,1,0,Normal,0
38595,0.022561,tcp,-,FIN,40,42,2542,23508,3590.266284,31,29,879039,8137582.5,7,14,0.570154,0.538512,35.46217,34.370863,255,679657702,705167595,255,0.00061,0.000479,0.000131,64,560,0,0,9,0,2,1,1,2,0,0,0,5,5,0,Normal,0
38683,0.033694,tcp,-,FIN,122,126,7820,15306,7330.682227,31,29,1841514.875,3605389.75,30,32,0.277942,0.265848,17.721378,0.417763,255,2177561265,2178554404,255,0.000566,0.000458,0.000108,64,121,0,0,3,0,2,1,1,1,0,0,0,3,4,0,Normal,0
38771,0.001001,udp,dns,CON,2,2,132,164,2997.002832,31,29,527472.5,655344.625,0,0,0.009,0.005,0,0,0,0,0,0,0,0,0,66,82,0,0,2,0,3,2,1,2,0,0,0,6,2,0,Normal,0
38858,0.420449,tcp,-,FIN,28,30,4840,3080,135.569359,31,29,88819.33594,56663.23438,7,7,15.559518,14.480518,852.572568,21.535742,255,2091650899,4264572918,255,0.000644,0.00051,0.000134,173,103,0,0,8,0,3,1,1,5,0,0,0,4,7,0,Normal,0
38946,0.004571,udp,-,CON,4,4,568,312,1531.39353,31,29,745569.875,409538.375,0,0,1.235,1.024667,1.73807,1.438491,0,0,0,0,0,0,0,142,78,0,0,5,0,4,1,1,4,0,0,0,4,7,0,Normal,0
39034,0.004832,udp,-,CON,4,4,568,320,1448.675495,31,29,705298,397351,0,0,1.275667,1.106,1.794875,1.558465,0,0,0,0,0,0,0,142,80,0,0,3,0,4,1,1,3,0,0,0,3,5,0,Normal,0
39121,0.040702,tcp,-,FIN,66,68,3926,57474,3267.652674,31,29,760060.9375,11130460,7,27,0.631203,0.59994,0,36.410223,255,657207693,2818529960,255,0.00063,0.000502,0.000128,59,845,0,0,3,0,2,1,1,1,0,0,0,1,3,0,Normal,0
39209,0.009425,tcp,ftp-data,FIN,8,12,424,8824,2015.915058,31,29,314907.1563,6865994.5,1,4,1.302143,0.813273,95.725272,50.369454,255,2535374034,2543678152,255,0.000596,0.000473,0.000123,53,735,0,0,3,0,6,1,1,6,0,0,0,7,3,0,Normal,0
39297,0.030956,tcp,-,FIN,72,74,4222,64070,4684.067695,31,29,1076108,16334152,7,30,0.4378,0.421528,23.075012,22.718247,255,4215369382,4215687919,255,0.000719,0.000596,0.000123,59,866,0,0,5,0,3,1,1,2,0,0,0,1,3,0,Normal,0
39385,0.177502,tcp,-,FIN,22,22,4224,2664,242.250783,31,29,181721.8906,114612.7891,7,7,8.428714,8.42981,689.275403,19.951158,255,882504187,885513541,255,0.0006,0.000472,0.000128,192,121,0,0,10,0,4,1,1,7,0,0,0,3,3,0,Normal,0
39472,0.00102,udp,dns,CON,2,2,146,178,2941.176566,31,29,572549.0625,698039.25,0,0,0.008,0.008,0,0,0,0,0,0,0,0,0,73,89,0,0,4,0,7,1,1,3,0,0,0,5,3,0,Normal,0
39560,0.005416,tcp,-,FIN,18,18,4016,2456,6462.334069,31,29,5602659,3426883.5,7,7,0.297647,0.289882,14.902994,0.388415,255,4255112518,2112797970,255,0.000607,0.000483,0.000124,223,136,0,0,9,0,3,1,1,3,0,0,0,10,4,0,Normal,0
39648,0.004497,udp,-,CON,4,4,568,312,1556.593279,31,29,757838.5625,416277.5313,0,0,1.233333,1.011667,1.735713,1.427884,0,0,0,0,0,0,0,142,78,0,0,4,0,14,1,1,4,0,0,0,6,9,0,Normal,0
39735,0.56396,tcp,smtp,FIN,52,36,37492,3068,154.266256,31,29,521611.4375,42315.05469,18,8,11.2725,15.969229,883.601835,40.169895,255,3472920884,1330539581,255,0.006886,0.005032,0.001854,721,85,0,0,2,0,4,1,1,2,0,0,0,3,1,0,Normal,0
39823,0.615305,udp,-,CON,4,4,568,320,11.376472,31,29,5538.716309,3120.403564,0,0,138.661328,174.655328,196.089672,246.997109,0,0,0,0,0,0,0,142,80,0,0,5,0,2,1,1,3,0,0,0,6,10,0,Normal,0
39911,0.001088,udp,dns,CON,2,2,132,164,2757.352893,31,29,485294.0938,602941.1875,0,0,0.009,0.007,0,0,0,0,0,0,0,0,0,66,82,0,0,4,0,4,3,2,5,0,0,0,6,5,0,Normal,0
39999,0.065903,tcp,-,FIN,60,62,3598,48710,1836.031729,31,29,429601.0625,5817641,7,24,1.111559,1.105237,70.823893,68.960357,255,574754282,575013505,255,0.000813,0.000693,0.00012,60,786,0,0,5,0,3,1,1,2,0,0,0,4,3,0,Normal,0
40086,0.001297,udp,dns,CON,2,2,130,162,2313.030104,31,29,400925.2188,499614.5,0,0,0.001,0.003,0,0,0,0,0,0,0,0,0,65,81,0,0,3,0,2,1,1,1,0,0,0,7,2,0,Normal,0
40174,0.046436,tcp,ftp-data,FIN,6,8,320,1946,279.955203,31,29,45998.79297,293393.0625,1,2,9.2198,6.556429,642.381339,15.718804,255,2914666431,772888223,255,0.000663,0.000538,0.000125,53,243,0,0,1,0,2,1,1,2,0,0,0,6,1,0,Normal,0
40262,0.019063,tcp,ssh,FIN,68,66,12368,13028,6976.866314,31,29,5114410,5384672,17,17,0.284522,0.287328,18.063109,0,255,3032656738,887531630,255,0.00066,0.000549,0.000111,182,197,0,0,1,0,2,1,1,1,0,0,0,5,1,0,Normal,0
40349,0.03002,tcp,-,FIN,72,74,4238,63618,4830.113191,31,29,1113924,16724583,7,30,0.416014,0.404507,21.688664,21.368517,255,1237729903,1246986570,255,0.000618,0.000486,0.000132,59,860,0,0,9,0,3,1,1,5,0,0,0,2,14,0,Normal,0
40437,0.297394,tcp,ftp-data,FIN,14,6,8928,320,63.888308,31,29,223030.7188,7182.390625,4,1,22.876461,59.358398,1917.68292,78.282242,255,2623380862,3298356848,255,0.000611,0.000479,0.000132,638,53,0,0,3,0,5,1,1,5,0,0,0,4,3,0,Normal,0
40525,1.299773,tcp,ftp,FIN,52,54,2934,3742,80.783338,31,29,17713.86328,22607.02539,11,15,25.479254,24.514,1895.415477,60.497273,255,957993918,3252535490,255,0.000652,0.000528,0.000124,56,69,0,0,1,0,6,1,1,4,1,1,0,3,1,0,Normal,0
40613,1.019052,tcp,http,FIN,14,18,1684,10168,30.420429,31,29,12278.07813,75395.5625,3,5,78.362844,59.886529,8768.066207,7736.192686,255,1010245784,3160761670,255,0.001129,0.000979,0.00015,120,565,1,3924,3,0,4,2,1,3,0,0,1,2,1,0,Normal,0
40700,0.044682,tcp,-,FIN,52,54,3182,39076,2349.939582,31,29,558793.25,6866837,7,20,0.868765,0.832679,56.702691,55.041233,255,1499785672,1500083698,255,0.000657,0.000541,0.000116,61,724,0,0,9,0,1,1,1,1,0,0,0,1,2,0,Normal,0
40788,48.705582,arp,-,CON,2,2,56,92,0.061595,0,0,4.599062,7.555602,0,0,48705.412,48705.48,0,9.869699,0,0,0,0,0,0,0,28,46,0,0,1,0,1,1,1,1,0,0,0,1,1,0,Normal,0
40876,0.000946,udp,dns,CON,2,2,130,162,3171.247406,31,29,549682.875,684989.4375,0,0,0.003,0.007,0,0,0,0,0,0,0,0,0,65,81,0,0,5,0,3,2,1,1,0,0,0,4,3,0,Normal,0
40963,0.000002,udp,-,INT,2,0,2058,0,500000.0013,254,0,4116000000,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,1029,0,0,0,6,2,2,1,1,5,0,0,0,2,5,0,Normal,0
41051,0.519721,tcp,-,FIN,10,6,588,268,28.861641,254,252,8158.223633,3448.003906,2,1,52.603333,93.348,2718.262397,140.098219,255,3182962716,2939174402,255,0.123217,0.052974,0.070243,59,45,0,0,2,1,3,1,1,3,0,0,0,2,4,0,Normal,0
41139,0.814333,tcp,-,FIN,10,6,1182,268,18.419982,254,252,10452.72559,2200.573975,2,1,86.339444,148.888,4504.093884,204.445531,255,3811418899,417246367,255,0.148483,0.069885,0.078598,118,45,0,0,7,1,1,1,1,3,0,0,0,1,3,0,Normal,0
41227,1.229132,tcp,-,FIN,12,10,694,646,17.085227,254,252,4146.015137,3788.038818,2,3,111.739274,132.581109,6033.891401,178.259234,255,2832310246,1879083817,255,0.125112,0.035227,0.089885,58,65,0,0,2,1,1,1,1,2,0,0,0,2,2,0,Normal,0
41314,1.181204,tcp,ftp,FIN,14,12,738,682,21.164846,254,252,4646.106934,4239.742188,4,4,90.792462,102.85418,5108.767762,144.945734,255,1363960250,3822162297,255,0.113072,0.049799,0.063273,53,57,0,0,1,1,1,1,1,1,1,1,0,2,1,0,Normal,0
41402,0.000006,udp,-,INT,2,0,2004,0,166666.6608,254,0,1336000000,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,1002,0,0,0,3,2,2,2,1,3,0,0,0,3,4,0,Normal,0
41490,0.945887,tcp,-,FIN,10,8,588,354,17.972548,254,252,4482.564941,2621.877686,2,1,104.988,124.46343,6449.249804,186.952734,255,2502615528,1059510069,255,0.157793,0.074635,0.083158,59,44,0,0,2,1,2,1,1,2,0,0,0,2,5,0,Normal,0
41577,0.649408,tcp,-,FIN,10,6,588,268,23.097961,254,252,6529.023438,2759.436279,2,1,65.928,110.267602,3464.201983,167.271375,255,3743448675,929063671,255,0.179495,0.098061,0.081434,59,45,0,0,2,1,6,1,1,2,0,0,0,1,7,0,Normal,0
41665,0.581534,tcp,-,FIN,10,6,534,268,25.793847,254,252,6616.981445,3081.504883,2,1,62.306778,88.512203,3182.929428,125.259016,255,1433241758,1114134989,255,0.219523,0.138953,0.08057,53,45,0,0,4,1,1,1,1,4,0,0,0,1,4,0,Normal,0
41753,0.877478,tcp,-,FIN,10,6,534,268,17.094446,254,252,4385.294922,2042.216431,2,1,94.859444,156.079594,5232.533922,275.902625,255,4108654797,2350371761,255,0.154543,0.097071,0.057472,53,45,0,0,4,1,1,1,1,4,0,0,0,1,6,0,Normal,0
41841,1.048656,tcp,-,FIN,14,14,3334,764,25.747243,254,252,23618.80469,5416.457031,4,4,80.665846,74.915922,4701.769692,119.43268,255,1948284625,1609536112,255,0.101326,0.041717,0.059609,238,55,0,0,4,1,1,1,1,4,0,0,0,3,5,0,Normal,0
41928,0.753083,tcp,-,FIN,16,10,1060,556,33.196872,254,252,10559.26074,5322.122559,5,3,49.262667,77.551445,2455.446218,96.581773,255,1800861231,420908315,255,0.120658,0.055112,0.065546,66,56,0,0,5,1,1,1,1,4,0,0,0,1,4,0,Normal,0
42016,0.711367,tcp,-,FIN,16,10,914,556,35.143603,254,252,9637.782227,5634.222656,5,3,46.239733,71.915445,2313.327434,93.373609,255,2312386396,4087945264,255,0.125119,0.064119,0.061,57,56,0,0,5,1,1,1,1,5,0,0,0,1,5,0,Normal,0
42104,0.000002,udp,-,INT,2,0,1064,0,500000.0013,254,0,2128000000,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,532,0,0,0,15,2,4,4,1,15,0,0,0,4,15,0,Normal,0
42191,0.00001,udp,-,INT,2,0,1064,0,100000.0025,254,0,425600000,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,532,0,0,0,34,2,10,10,1,34,0,0,0,10,34,0,Normal,0
42279,0.00001,udp,-,INT,2,0,1064,0,100000.0025,254,0,425600000,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,532,0,0,0,34,2,14,14,1,34,0,0,0,14,34,0,Normal,0
42367,0.790638,tcp,-,FIN,34,12,29210,642,56.916058,254,252,286867.0625,5959.743652,14,3,23.930757,64.087816,1715.184244,85.636266,255,2449155156,3544451948,255,0.188572,0.085669,0.102903,859,54,0,0,4,1,1,1,1,4,0,0,0,1,4,0,Normal,0
42455,0.315307,tcp,-,FIN,10,6,1612,268,47.572684,254,252,36814.91406,5683.350098,2,1,33.534333,48.431199,1885.4311,78.067305,255,1616613437,457482697,255,0.136528,0.073142,0.063386,161,45,0,0,9,1,3,3,1,9,0,0,0,3,9,0,Normal,0
42542,0.635289,tcp,-,FIN,10,6,546,268,23.611301,254,252,6195.605469,2820.763428,2,1,66.546667,103.032203,3534.796301,168.346641,255,282123994,3642184808,255,0.197926,0.12012,0.077806,55,45,0,0,5,1,1,1,1,5,0,0,0,2,5,0,Normal,0
42630,0.000006,udp,-,INT,2,0,1466,0,166666.6608,254,0,977333312,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,733,0,0,0,38,2,14,14,1,38,0,0,0,15,38,0,Normal,0
42718,0.491434,tcp,-,FIN,10,6,644,268,30.522918,254,252,9441.755859,3646.471191,2,1,54.603778,75.372602,2814.069892,129.288016,255,2245298893,35452717,255,0.178462,0.113722,0.06474,64,45,0,0,7,1,2,2,1,7,0,0,0,2,7,0,Normal,0
42805,0.799108,tcp,-,FIN,10,8,586,354,21.273719,254,252,5285.893555,3103.460205,2,1,80.987667,105.72057,5299.524844,146.142672,255,605936271,3816628461,255,0.135548,0.059056,0.076492,59,44,0,0,8,1,1,1,1,7,0,0,0,2,7,0,Normal,0
42893,0.000008,udp,-,INT,2,0,78,0,125000.0003,254,0,39000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,39,0,0,0,8,2,3,2,1,7,0,0,0,2,10,0,Normal,0
42981,0.000008,udp,-,INT,2,0,78,0,125000.0003,254,0,39000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,39,0,0,0,12,2,3,2,1,6,0,0,0,3,9,0,Normal,0
43069,1.351959,tcp,-,FIN,10,8,656,354,12.574346,254,252,3497.147461,1834.375122,2,0,7091.9626,8861.368,695695.8749,22992.318,255,1104119080,1558690931,255,0.120472,0.059045,0.061427,66,44,0,0,4,1,2,2,2,3,0,0,0,4,3,0,Normal,0
43156,0.000002,udp,-,INT,2,0,78,0,500000.0013,254,0,156000000,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,39,0,0,0,10,2,3,3,1,5,0,0,0,5,4,0,Normal,0
43244,0.610181,tcp,-,FIN,12,6,4194,268,27.860587,254,252,50411.27344,2936.83374,3,1,50.286092,100.656,2765.702474,142.44325,255,888015054,4066583993,255,0.182074,0.106898,0.075176,350,45,0,0,6,1,1,1,1,3,0,0,0,1,3,0,Normal,0
43332,0.000006,udp,-,INT,2,0,104,0,166666.6608,254,0,69333328,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,52,0,0,0,7,2,4,3,1,7,0,0,0,3,16,0,Normal,0
43419,0.711116,tcp,ftp,FIN,12,12,572,682,32.343527,254,252,5906.209473,7042.45166,3,4,64.646912,56.102453,3282.791856,73.430437,255,3415168444,312967558,255,0.113699,0.069428,0.044271,48,57,0,0,3,1,1,1,1,3,0,0,0,1,3,0,Normal,0
43507,2.539906,tcp,-,FIN,158,30,203933,1300,73.624771,254,252,638269.3125,3959.20166,76,1,15.870643,82.514828,1711.768683,113.184281,255,3969540316,1686156901,255,0.266921,0.146968,0.119953,1291,43,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Normal,0
43595,0.988083,tcp,-,FIN,10,6,970,268,15.180911,254,252,7068.231934,1813.612793,2,1,109.683444,183.754203,5932.643686,305.7545,255,1219049775,2925915387,255,0.160141,0.069311,0.09083,97,45,0,0,2,1,1,1,1,2,0,0,0,1,2,0,Normal,0
43683,0.56908,tcp,-,FIN,10,6,534,268,26.358333,254,252,6761.791016,3148.942139,2,1,57.660556,98.567398,2989.453982,143.996625,255,881975414,2185658769,255,0.158,0.07624,0.08176,53,45,0,0,3,1,2,2,1,3,0,0,0,2,3,0,Normal,0
43770,0.691407,tcp,-,FIN,10,8,534,354,24.587543,254,252,5565.462891,3586.888672,2,1,86.425878,78.884289,4836.197393,145.745219,255,3900912752,3304304466,255,0.161384,0.098398,0.062986,53,44,0,0,14,1,2,3,1,6,0,0,0,3,6,0,Normal,0
43858,1.227804,tcp,-,FIN,60,14,68023,612,59.455746,254,252,435835.0625,3707.432373,27,1,19.994576,87.877922,1948.772656,111.350758,255,3171022247,2194035843,255,0.180704,0.085388,0.095316,1134,44,0,0,4,1,1,1,1,4,0,0,0,2,4,0,Normal,0
43946,0.785691,tcp,-,FIN,10,8,652,354,21.637004,254,252,5976.904297,3156.457031,2,1,81.928889,98.506141,5014.586391,146.111594,255,3064889701,2104922294,255,0.202211,0.096145,0.106066,65,44,0,0,4,1,1,1,1,4,0,0,0,2,4,0,Normal,0
44033,1.094194,tcp,-,FIN,14,8,3112,752,19.192208,254,252,21129.70703,4810.84668,3,2,82.518849,148.079859,5140.27879,217.915016,255,1195840883,1790645761,255,0.135736,0.057634,0.078102,222,94,0,0,3,1,1,1,1,3,0,0,0,1,3,0,Normal,0
44121,1.090582,tcp,-,FIN,12,6,4658,268,15.588007,254,252,31322.72461,1643.159302,3,1,96.549548,175.168406,5689.168461,282.003375,255,3957500083,1559673575,255,0.445324,0.214739,0.230585,388,45,0,0,2,1,1,1,1,2,0,0,0,1,4,0,Normal,0
44209,1.1323,tcp,http,FIN,60,14,68197,612,64.470546,254,252,473803.75,4020.135986,27,1,19.188814,81.347461,1881.077563,91.134617,255,576839774,2936498212,255,0.120256,0.074782,0.045474,1137,44,0,0,1,1,2,1,1,3,0,0,0,1,1,0,Normal,0
44296,0.484292,tcp,-,FIN,10,6,610,268,30.973049,254,252,9068.90918,3700.24707,2,1,50.903778,81.449797,2581.327066,110.730055,255,3537248379,265340240,255,0.1533,0.077034,0.076266,61,45,0,0,5,1,3,3,1,5,0,0,0,4,7,0,Normal,0
44384,1.125058,tcp,-,FIN,10,8,2062,354,15.110331,254,252,13197.54102,2204.330811,2,1,121.236,146.416141,8180.401194,200.930641,255,2903972963,2807864564,255,0.17953,0.100138,0.079392,206,44,0,0,7,1,2,2,1,7,0,0,0,2,7,0,Normal,0
44472,0.000011,udp,-,INT,2,0,722,0,90909.0902,254,0,262545456,0,0,0,0.011,0,0,0,0,0,0,0,0,0,0,361,0,0,0,13,2,4,3,1,13,0,0,0,4,13,0,Normal,0
44560,0.355652,tcp,-,FIN,10,6,546,268,42.176059,254,252,11066.99805,5038.633301,2,1,36.875222,58.086,2032.596962,93.946969,255,3609325746,902110428,255,0.131346,0.065214,0.066132,55,45,0,0,10,1,2,2,1,10,0,0,0,2,10,0,Normal,0
44647,1.302123,tcp,-,FIN,14,8,1536,712,16.127509,254,252,8767.22168,3827.595459,3,2,100.163308,160.561578,5334.305707,254.582781,255,2752088793,4142785301,255,0.255321,0.177438,0.077883,110,89,0,0,2,1,1,1,1,2,0,0,0,2,2,0,Normal,0
44735,1.141142,tcp,-,FIN,10,6,528,268,13.144727,254,252,3337.008057,1570.356689,2,1,122.884222,211.880406,8177.73625,375.542594,255,195090799,1084648832,255,0.144656,0.081732,0.062924,53,45,0,0,6,1,2,1,1,6,0,0,0,2,6,0,Normal,0
44823,0.918268,tcp,http,FIN,10,10,850,1180,20.691127,62,252,6664.720703,9252.200195,2,2,102.029778,93.967664,6448.841415,150.294703,255,4269374094,1322807425,255,0.112784,0.072165,0.040619,85,118,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Normal,0
44910,1.361495,tcp,http,FIN,10,8,850,1330,12.486274,62,252,4495.058594,6839.540039,2,2,151.277222,180.733,10286.40695,418.395219,255,2363152931,3511626411,255,0.125236,0.085782,0.039454,85,166,0,0,2,1,1,1,1,2,0,0,0,18,2,0,Normal,0
44998,0.000004,udp,-,INT,2,0,1064,0,250000.0006,254,0,1064000000,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,532,0,0,0,4,2,3,2,1,4,0,0,0,3,4,0,Normal,0
45086,0.000003,udp,-,INT,2,0,900,0,333333.3215,254,0,1200000000,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,450,0,0,0,3,2,2,1,1,3,0,0,0,1,4,0,Normal,0
45174,0.798337,tcp,-,FIN,10,8,534,354,21.294266,254,252,4820.019531,3106.45752,2,1,84.156,121.669836,5561.464009,141.600859,255,878020054,2882640073,255,0.149942,0.06831,0.081632,53,44,0,0,6,1,2,1,1,3,0,0,0,3,3,0,Normal,0
45261,1.786205,tcp,http,FIN,10,8,844,1236,9.517384,62,252,3403.864502,4846.02832,2,2,198.467222,237.427859,13464.62184,510.673563,255,336174583,2485830120,255,0.157184,0.079119,0.078065,84,155,1,194,2,1,2,1,1,2,0,0,1,1,3,0,Normal,0
45349,4.365572,tcp,-,REQ,8,0,360,0,1.603455,254,0,577.243958,0,7,0,623.653125,0,806.62,0,255,0,0,0,0,0,0,45,0,0,0,9,6,3,1,1,7,0,0,0,2,9,0,Normal,0
45437,4.785364,tcp,-,REQ,6,0,270,0,1.044853,254,0,376.146912,0,5,0,957.072813,0,1551.548125,0,255,0,0,0,0,0,0,45,0,0,0,20,6,15,1,1,20,0,0,0,14,20,0,Normal,0
45524,8.809378,tcp,-,REQ,6,0,270,0,0.567577,254,0,204.327713,0,5,0,1761.875625,0,2968.16525,0,255,0,0,0,0,0,0,45,0,0,0,35,6,21,2,2,35,0,0,0,21,35,0,Normal,0
45612,0.000008,tcp,-,REQ,2,0,90,0,125000.0003,254,0,45000000,0,1,0,0.008,0,0,0,255,0,0,0,0,0,0,45,0,0,0,4,6,1,1,1,3,0,0,0,2,3,0,Normal,0
